Microbe,cluster,rho,pvalue,p_adj
20160700_P15_19,Cluster2,0.35007396543572133,0.11977707528153525,0.21654934721534708
20160700_P15_19,Cluster3,0.078442866701708,0.735378082955485,0.828562158413693
20120600_P3M_11,Cluster1,-0.015022864079834452,0.948467623253388,0.9749066539607746
20120600_P3M_11,Cluster2,0.2856209150326797,0.2094505326414624,0.3381490526982646
20120600_P3M_11,Cluster3,0.04820872480796976,0.8356095849253358,0.9018263502679307
20120800_P2M_7,Cluster1,-0.3538690524862895,0.11554448295354924,0.21073685521872312
20120800_P2M_7,Cluster2,0.3947562201412579,0.0765665776583786,0.15127377615419466
20120800_P2M_7,Cluster3,0.2810517547686011,0.21715102677597153,0.34615875914282457
20110800_P3S_2,Cluster1,0.1287505607231728,0.5780709142567573,0.7045722539737256
20110800_P3S_2,Cluster2,0.2748033923302132,0.22798066994803978,0.35818081371833455
20110800_P3S_2,Cluster3,0.01050972548278178,0.9639371071888729,0.9832951847039355
20111000_P2S_1,Cluster1,-0.2250943161927674,0.32658507944155524,0.4708612727644701
20111000_P2S_1,Cluster2,-0.18928417898559352,0.4112118424730209,0.5589144255092731
20111000_P2S_1,Cluster3,0.06221330807376841,0.7887770455672045,0.8703707108465322
20110700_P3M_9,Cluster1,-0.33376884977371324,0.13923342730011634,0.24379227316653732
20110700_P3M_9,Cluster2,0.165359477124183,0.473789932810043,0.6122967711977954
20110700_P3M_9,Cluster3,0.15895849801546785,0.4913075351566578,0.6280575561654694
20160700_P15_3,Cluster1,-0.29948018215837235,0.18721300356709802,0.30926121981569926
20160700_P15_3,Cluster2,-0.13355119710315946,0.5638525295225316,0.6924291440713354
20160700_P15_3,Cluster3,0.2987012987012987,0.18841842410537235,0.31057682352535326
20170700_P31_1,Cluster1,-0.20404189441072423,0.3749885089804246,0.5237423810284532
20170700_P31_1,Cluster2,-0.2928903194762834,0.19757764221421636,0.32310256207034094
20170700_P31_1,Cluster3,-0.010403129732205987,0.9643026526025427,0.9832951847039355
20120700_P1M_1,Cluster1,-0.2809650367125308,0.21729895767086882,0.34615875914282457
20120700_P1M_1,Cluster2,0.06392706304827567,0.7830906188945128,0.8659613737095632
20120700_P1M_1,Cluster3,0.1937582912623365,0.40003400830177416,0.5469852766575279
20120600_P3M_6,Cluster1,-0.2241663224911463,0.32863632451676317,0.4729207499994861
20120600_P3M_6,Cluster2,-0.3908882617533316,0.07976101588901052,0.15649921980634451
20120600_P3M_6,Cluster3,0.20373864130857494,0.37571406164991217,0.5237923087138923
20120700_P2M_5,Cluster1,-0.016329200086776578,0.9439930439362465,0.9722342389732785
20120700_P2M_5,Cluster2,0.32941176470588235,0.144790170453851,0.25197250442618224
20120700_P2M_5,Cluster3,0.04690578629964626,0.8399966088597708,0.9045465449596802
Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,Cluster1,-0.19427833971015845,0.3987457402650947,0.5458790843292582
Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,Cluster2,-0.26228237445425623,0.25072915787555305,0.3869654618160636
Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,Cluster3,0.11100897541188255,0.6319083902640068,0.7497329755319831
20170700_P33_1,Cluster1,-0.28611385973899955,0.2086307641231122,0.3370883135567909
20170700_P33_1,Cluster2,0.35075240335323243,0.11901236261429537,0.21533769820124293
20170700_P33_1,Cluster3,0.18528746100231025,0.4213392382907277,0.5674479605159918
20110700_P3S_8,Cluster1,-0.5905335825418687,0.004824989543093627,0.015415604739365055
20110700_P3S_8,Cluster2,-0.22863357820123661,0.318832220992894,0.4620227731690919
20110700_P3S_8,Cluster3,0.2569680116090434,0.26080885138996535,0.4000825343207684
20120600_P3M_5,Cluster1,-0.21625330985273247,0.3464374125084899,0.4923380063182032
20120600_P3M_5,Cluster2,-0.27475557514815124,0.2280648836616188,0.35818081371833455
20120600_P3M_5,Cluster3,0.18431766242964073,0.42381672430730455,0.5699259137969538
20110800_P3M_11,Cluster1,-0.011717311579056474,0.9597964737996696,0.981776545718746
20110800_P3M_11,Cluster2,0.2556042904434746,0.2634362952966798,0.4024868415062619
20110800_P3M_11,Cluster3,-0.008013831342929632,0.9724978739539538,0.9876728296331283
20120600_P3M_10,Cluster1,-0.02847578698824166,0.9024822385374129,0.9469620172216613
20120600_P3M_10,Cluster2,0.014925634185243933,0.9488007251233701,0.9749066539607746
20120600_P3M_10,Cluster3,-0.0703280873877382,0.7619474123529331,0.850007936013703
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,Cluster1,-0.3328955097911108,0.1403349549866717,0.245532279154868
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,Cluster2,-0.18860574106808242,0.4129215341493362,0.5600184459998168
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,Cluster3,0.11901676327155696,0.607364422102779,0.730890730876984
20120500_P31_3,Cluster1,-0.13692515530954566,0.5539532876522606,0.6828493448440744
20120500_P31_3,Cluster2,-0.03014991630394851,0.8967777071068441,0.9431484842056282
20120500_P31_3,Cluster3,0.1696260967586772,0.46229134396292726,0.6028046259573832
20150700_P21_1,Cluster1,-0.1854997129857819,0.42079805394573855,0.5672058975670962
20150700_P21_1,Cluster2,-0.04379084967320261,0.850502965176029,0.9113103267502324
20150700_P21_1,Cluster3,0.2384377470232018,0.2979400877467637,0.44129227560931583
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,Cluster1,-0.4108812887201917,0.0642722675326941,0.13084202452142732
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,Cluster2,-0.3744282420276715,0.09447509944113786,0.1791959005219917
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,Cluster3,0.247064100703561,0.28027055476766227,0.42139330788782964
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,Cluster1,-0.27788665421239733,0.22259346837230165,0.3526202510098075
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,Cluster2,-0.23692208734454903,0.30111363672494673,0.44368490585991505
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,Cluster3,0.19183183759573613,0.40482621031615507,0.5523119544830438
Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,Cluster1,0.019661852920452576,0.9325853957728636,0.9638972466291211
Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,Cluster2,-0.2347395194588364,0.30571975715492394,0.4481529001280031
Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,Cluster3,0.15553327018442104,0.5008106885923829,0.6373445522980157
20160700_P15_15,Cluster1,0.13792949630203621,0.5510217156944275,0.6810783876027703
20160700_P15_15,Cluster2,0.20066444295627953,0.38311411592838995,0.5306899253677403
20160700_P15_15,Cluster3,-0.007346012064352163,0.9747889851612008,0.989117731936399
20120700_P2M_1,Cluster1,-0.041782480227639696,0.8572900497922336,0.9151390503405379
20120700_P2M_1,Cluster2,0.357705896579025,0.11137615408585244,0.20427929066632194
20120700_P2M_1,Cluster3,0.005291912761261687,0.9818371787872207,0.9927319544062533
20120700_P3D_87,Cluster1,0.23013524823795198,0.3155765076310266,0.45863739071307225
20120700_P3D_87,Cluster2,0.2402403238619797,0.2941926063830689,0.437162920639681
20120700_P3D_87,Cluster3,0.029105520186939276,0.9003358892577602,0.9455809846607551
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,Cluster1,-0.1769566762840732,0.4428744301012397,0.5845121389169317
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,Cluster2,0.200817623583282,0.38274345883111094,0.5306692630658981
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,Cluster3,0.05545099197879358,0.8113136199317128,0.8872647269344416
20120700_P3S_1,Cluster1,-0.16826479930828978,0.46594442995643703,0.6061801321763356
20120700_P3S_1,Cluster2,-0.23724033870234232,0.3004455608616987,0.44368490585991505
20120700_P3S_1,Cluster3,0.06831321563808157,0.7685859068807015,0.8549017069698428
20110800_P1S_2,Cluster1,-0.2298402806908077,0.31621442712040504,0.45910545887844656
20110800_P1S_2,Cluster2,-0.39485086799145314,0.07648962991183428,0.1512529313707973
20110800_P1S_2,Cluster3,0.12442661614753682,0.5910083013981859,0.7180356856453695
3300036901_8,Cluster1,0.19032691585164674,0.4085916431427761,0.5560079191060758
3300036901_8,Cluster2,0.16475023520995996,0.4754435367396077,0.6137338777642398
3300036901_8,Cluster3,-0.03941147056043168,0.865315098688948,0.9206855650693244
